Order_Id,Shipping_Mode,Order_Date,Shipping_Date,Days_for_shipment _scheduled,Days_for_shipping _real,Late_delivery_risk,Delivery_Status
12016,Second Class,6/25/2015,6/27/2015,2,2,No late,Shipping on time
13527,Second Class,7/17/2015,7/20/2015,2,3,Late,Late delivery
11042,Second Class,6/11/2015,6/14/2015,2,3,Late,Late delivery
18218,Second Class,9/23/2015,9/27/2015,2,4,Late,Late delivery
17741,Second Class,9/16/2015,9/18/2015,2,2,No late,Shipping on time
17052,Second Class,9/6/2015,9/9/2015,2,3,Late,Late delivery
68997,Second Class,10/4/2017,10/7/2017,2,3,Late,Late delivery
68976,Second Class,10/3/2017,10/5/2017,2,2,No late,Shipping on time
71534,Second Class,11/10/2017,11/15/2017,2,5,Late,Late delivery
71516,Second Class,11/9/2017,11/11/2017,2,2,No late,Shipping on time
71440,Second Class,11/8/2017,11/14/2017,2,6,Late,Late delivery
71411,Second Class,11/8/2017,11/10/2017,2,2,No late,Shipping on time
70517,Second Class,10/26/2017,10/29/2017,2,3,No late,Shipping canceled
69875,Second Class,10/16/2017,10/22/2017,2,6,No late,Shipping canceled
70798,Second Class,10/30/2017,11/3/2017,2,4,No late,Shipping canceled
62581,Second Class,7/2/2017,7/4/2017,2,2,No late,Shipping canceled
18210,Second Class,9/23/2015,9/29/2015,2,6,No late,Shipping canceled
48348,Second Class,12/6/2016,12/10/2016,2,4,No late,Shipping canceled
70391,Second Class,10/24/2017,10/26/2017,2,2,No late,Shipping canceled
12036,Second Class,6/25/2015,6/27/2015,2,2,No late,Shipping canceled
11308,Second Class,6/15/2015,6/19/2015,2,4,No late,Shipping canceled
11148,Second Class,6/12/2015,6/16/2015,2,4,No late,Shipping canceled
70280,Second Class,10/22/2017,10/28/2017,2,6,No late,Shipping canceled
10836,Second Class,6/8/2015,6/10/2015,2,2,No late,Shipping canceled
14001,Second Class,7/24/2015,7/26/2015,2,2,No late,Shipping canceled
14339,Second Class,7/29/2015,8/3/2015,2,5,No late,Shipping canceled
59215,Second Class,5/14/2017,5/20/2017,2,6,No late,Shipping canceled
9079,Second Class,5/13/2015,5/18/2015,2,5,No late,Shipping canceled
55505,Second Class,3/21/2017,3/27/2017,2,6,No late,Shipping canceled
929,Second Class,1/14/2015,1/19/2015,2,5,No late,Shipping canceled
7053,Second Class,4/13/2015,4/17/2015,2,4,No late,Shipping canceled
9927,Second Class,5/25/2015,5/28/2015,2,3,No late,Shipping canceled
1313,Second Class,1/20/2015,1/24/2015,2,4,No late,Shipping canceled
59157,Second Class,5/13/2017,5/16/2017,2,3,Late,Late delivery
58073,Second Class,4/27/2017,5/1/2017,2,4,Late,Late delivery
10019,Second Class,5/27/2015,6/1/2015,2,5,Late,Late delivery
2004,Second Class,1/30/2015,2/4/2015,2,5,Late,Late delivery
59861,Second Class,5/23/2017,5/25/2017,2,2,No late,Shipping on time
61266,Second Class,6/13/2017,6/15/2017,2,2,No late,Shipping on time
2089,Second Class,1/31/2015,2/5/2015,2,5,Late,Late delivery
4118,Second Class,3/2/2015,3/6/2015,2,4,Late,Late delivery
58675,Second Class,5/6/2017,5/12/2017,2,6,Late,Late delivery
9941,Second Class,5/26/2015,5/28/2015,2,2,No late,Shipping on time
61220,Second Class,6/12/2017,6/18/2017,2,6,Late,Late delivery
59585,Second Class,5/19/2017,5/25/2017,2,6,Late,Late delivery
60271,Second Class,5/29/2017,5/31/2017,2,2,No late,Shipping on time
61219,Second Class,6/12/2017,6/17/2017,2,5,Late,Late delivery
6624,Second Class,4/7/2015,4/12/2015,2,5,Late,Late delivery
4814,Second Class,3/12/2015,3/17/2015,2,5,Late,Late delivery
58218,Second Class,4/29/2017,5/3/2017,2,4,Late,Late delivery
58342,Second Class,5/1/2017,5/4/2017,2,3,Late,Late delivery
59559,Second Class,5/19/2017,5/24/2017,2,5,Late,Late delivery
4875,Second Class,3/13/2015,3/19/2015,2,6,Late,Late delivery
7032,Second Class,4/13/2015,4/16/2015,2,3,Late,Late delivery
60306,Second Class,5/30/2017,6/1/2017,2,2,No late,Shipping on time
5641,Second Class,3/24/2015,3/26/2015,2,2,No late,Shipping on time
59531,Second Class,5/19/2017,5/21/2017,2,2,No late,Shipping on time
1393,Second Class,1/21/2015,1/25/2015,2,4,Late,Late delivery
61365,Second Class,6/14/2017,6/20/2017,2,6,Late,Late delivery
54370,Second Class,3/4/2017,3/10/2017,2,6,Late,Late delivery
1263,Second Class,1/19/2015,1/23/2015,2,4,Late,Late delivery
61008,Second Class,6/9/2017,6/13/2017,2,4,Late,Late delivery
52219,Second Class,2/1/2017,2/6/2017,2,5,Late,Late delivery
8949,Second Class,5/11/2015,5/16/2015,2,5,Late,Late delivery
54106,Second Class,2/28/2017,3/2/2017,2,2,No late,Shipping on time
58319,Second Class,5/1/2017,5/6/2017,2,5,Late,Late delivery
4030,Second Class,2/28/2015,3/6/2015,2,6,Late,Late delivery
5034,Second Class,3/15/2015,3/20/2015,2,5,Late,Late delivery
3866,Second Class,2/26/2015,2/28/2015,2,2,No late,Shipping on time
59291,Second Class,5/15/2017,5/17/2017,2,2,No late,Shipping on time
5769,Second Class,3/26/2015,3/31/2015,2,5,Late,Late delivery
3015,Second Class,2/13/2015,2/19/2015,2,6,Late,Late delivery
59640,Second Class,5/20/2017,5/26/2017,2,6,Late,Late delivery
6387,Second Class,4/4/2015,4/7/2015,2,3,Late,Late delivery
2880,Second Class,2/12/2015,2/18/2015,2,6,Late,Late delivery
61143,Second Class,6/11/2017,6/15/2017,2,4,Late,Late delivery
52323,Second Class,2/2/2017,2/6/2017,2,4,Late,Late delivery
56833,Second Class,4/9/2017,4/13/2017,2,4,Late,Late delivery
6125,Second Class,3/31/2015,4/6/2015,2,6,Late,Late delivery
57287,Second Class,4/16/2017,4/19/2017,2,3,Late,Late delivery
7951,Second Class,4/27/2015,4/29/2015,2,2,No late,Shipping on time
53265,Second Class,2/16/2017,2/22/2017,2,6,Late,Late delivery
5885,Second Class,3/27/2015,4/2/2015,2,6,Late,Late delivery
5936,Second Class,3/28/2015,3/30/2015,2,2,No late,Shipping on time
56710,Second Class,4/7/2017,4/13/2017,2,6,Late,Late delivery
480,Second Class,1/7/2015,1/13/2015,2,6,Late,Late delivery
54582,Second Class,3/7/2017,3/10/2017,2,3,Late,Late delivery
6409,Second Class,4/4/2015,4/9/2015,2,5,Late,Late delivery
55070,Second Class,3/14/2017,3/20/2017,2,6,Late,Late delivery
9449,Second Class,5/18/2015,5/23/2015,2,5,Late,Late delivery
9741,Second Class,5/23/2015,5/25/2015,2,2,No late,Shipping on time
60060,Second Class,5/26/2017,6/1/2017,2,6,Late,Late delivery
9645,Second Class,5/21/2015,5/27/2015,2,6,Late,Late delivery
56020,Second Class,3/28/2017,4/3/2017,2,6,Late,Late delivery
53237,Second Class,2/16/2017,2/19/2017,2,3,Late,Late delivery
345,Second Class,1/6/2015,1/12/2015,2,6,Late,Late delivery
54616,Second Class,3/8/2017,3/10/2017,2,2,No late,Shipping on time
54372,Second Class,3/4/2017,3/7/2017,2,3,Late,Late delivery
55618,Second Class,3/22/2017,3/26/2017,2,4,Late,Late delivery
6767,Second Class,4/9/2015,4/12/2015,2,3,Late,Late delivery
54140,Second Class,3/1/2017,3/7/2017,2,6,Late,Late delivery
669,Second Class,1/10/2015,1/15/2015,2,5,Late,Late delivery
3267,Second Class,2/17/2015,2/20/2015,2,3,Late,Late delivery
5135,Second Class,3/16/2015,3/22/2015,2,6,No late,Shipping canceled
6403,Second Class,4/4/2015,4/8/2015,2,4,No late,Shipping canceled
54247,Second Class,3/2/2017,3/5/2017,2,3,No late,Shipping canceled
59123,Second Class,5/13/2017,5/17/2017,2,4,No late,Shipping canceled
1558,Second Class,1/23/2015,1/27/2015,2,4,No late,Shipping canceled
2416,Second Class,2/5/2015,2/7/2015,2,2,No late,Shipping canceled
51742,Second Class,1/25/2017,1/28/2017,2,3,No late,Shipping canceled
8396,Second Class,5/3/2015,5/5/2015,2,2,No late,Shipping canceled
6311,Second Class,4/3/2015,4/5/2015,2,2,No late,Shipping canceled
61484,Second Class,6/16/2017,6/21/2017,2,5,No late,Shipping canceled
72880,Second Class,11/29/2017,12/5/2017,2,6,No late,Shipping canceled
28587,Second Class,2/22/2016,2/25/2016,2,3,No late,Shipping canceled
25035,Second Class,1/1/2016,1/7/2016,2,6,No late,Shipping canceled
22075,Second Class,11/19/2015,11/25/2015,2,6,No late,Shipping canceled
24490,Second Class,12/24/2015,12/30/2015,2,6,No late,Shipping canceled
46716,Second Class,11/12/2016,11/14/2016,2,2,No late,Shipping canceled
28386,Second Class,2/19/2016,2/21/2016,2,2,No late,Shipping canceled
43121,Second Class,9/21/2016,9/23/2016,2,2,No late,Shipping canceled
72534,Second Class,11/24/2017,11/29/2017,2,5,No late,Shipping canceled
72498,Second Class,11/24/2017,11/28/2017,2,4,No late,Shipping canceled
20422,Second Class,10/26/2015,10/29/2015,2,3,No late,Shipping canceled
21547,Second Class,11/11/2015,11/14/2015,2,3,No late,Shipping canceled
23836,Second Class,12/14/2015,12/16/2015,2,2,No late,Shipping canceled
73638,Second Class,12/10/2017,12/14/2017,2,4,No late,Shipping canceled
74685,Second Class,12/26/2017,1/1/2018,2,6,Late,Late delivery
72950,Second Class,11/30/2017,12/6/2017,2,6,Late,Late delivery
73076,Second Class,12/2/2017,12/4/2017,2,2,No late,Shipping on time
73016,Second Class,12/1/2017,12/3/2017,2,2,No late,Shipping on time
72285,Second Class,11/21/2017,11/27/2017,2,6,Late,Late delivery
72133,Second Class,11/18/2017,11/22/2017,2,4,Late,Late delivery
25878,Second Class,1/13/2016,1/17/2016,2,4,Late,Late delivery
49638,Second Class,12/25/2016,12/29/2016,2,4,Late,Late delivery
49616,Second Class,12/25/2016,12/27/2016,2,2,No late,Shipping on time
27003,Second Class,1/30/2016,2/3/2016,2,4,Late,Late delivery
24573,Second Class,12/25/2015,12/29/2015,2,4,Late,Late delivery
72397,Second Class,11/22/2017,11/25/2017,2,3,Late,Late delivery
30083,Second Class,3/15/2016,3/19/2016,2,4,Late,Late delivery
26698,Second Class,1/25/2016,1/29/2016,2,4,Late,Late delivery
23779,Second Class,12/14/2015,12/19/2015,2,5,Late,Late delivery
72395,Second Class,11/22/2017,11/28/2017,2,6,Late,Late delivery
25524,Second Class,1/8/2016,1/13/2016,2,5,Late,Late delivery
22260,Second Class,11/21/2015,11/27/2015,2,6,Late,Late delivery
74799,Second Class,12/27/2017,1/1/2018,2,5,Late,Late delivery
73807,Second Class,12/13/2017,12/16/2017,2,3,Late,Late delivery
25577,Second Class,1/9/2016,1/12/2016,2,3,Late,Late delivery
21284,Second Class,11/7/2015,11/12/2015,2,5,Late,Late delivery
23079,Second Class,12/3/2015,12/8/2015,2,5,Late,Late delivery
28999,Second Class,2/28/2016,3/4/2016,2,5,Late,Late delivery
21015,Second Class,11/3/2015,11/9/2015,2,6,Late,Late delivery
31009,Second Class,3/28/2016,4/2/2016,2,5,Late,Late delivery
73766,Second Class,12/12/2017,12/14/2017,2,2,No late,Shipping on time
24402,Second Class,12/23/2015,12/26/2015,2,3,Late,Late delivery
21069,Second Class,11/4/2015,11/9/2015,2,5,Late,Late delivery
28788,Second Class,2/25/2016,2/29/2016,2,4,Late,Late delivery
29085,Second Class,2/29/2016,3/6/2016,2,6,Late,Late delivery
31278,Second Class,4/1/2016,4/5/2016,2,4,Late,Late delivery
30568,Second Class,3/22/2016,3/26/2016,2,4,Late,Late delivery
22500,Second Class,11/25/2015,12/1/2015,2,6,Late,Late delivery
27195,Second Class,2/1/2016,2/7/2016,2,6,Late,Late delivery
73923,Second Class,12/15/2017,12/19/2017,2,4,Late,Late delivery
72528,Second Class,11/24/2017,11/28/2017,2,4,Late,Late delivery
74807,Second Class,12/27/2017,12/30/2017,2,3,Late,Late delivery
48743,Second Class,12/12/2016,12/16/2016,2,4,Late,Late delivery
73904,Second Class,12/14/2017,12/19/2017,2,5,Late,Late delivery
23835,Second Class,12/14/2015,12/20/2015,2,6,Late,Late delivery
26556,Second Class,1/23/2016,1/25/2016,2,2,No late,Shipping on time
24895,Second Class,12/30/2015,1/5/2016,2,6,Late,Late delivery
47443,Second Class,11/23/2016,11/27/2016,2,4,Late,Late delivery
50257,Second Class,1/3/2017,1/6/2017,2,3,Late,Late delivery
24545,Second Class,12/25/2015,12/31/2015,2,6,Late,Late delivery
22888,Second Class,12/1/2015,12/5/2015,2,4,Late,Late delivery
73757,Second Class,12/12/2017,12/15/2017,2,3,Late,Late delivery
41496,Second Class,8/28/2016,8/30/2016,2,2,No late,Shipping on time
45149,Second Class,10/21/2016,10/26/2016,2,5,Late,Late delivery
22566,Second Class,11/26/2015,11/28/2015,2,2,No late,Shipping on time
71979,Second Class,11/16/2017,11/21/2017,2,5,Late,Late delivery
30821,Second Class,3/25/2016,3/27/2016,2,2,No late,Shipping on time
22130,Second Class,11/20/2015,11/26/2015,2,6,Late,Late delivery
20535,Second Class,10/27/2015,11/2/2015,2,6,Late,Late delivery
21133,Second Class,11/5/2015,11/9/2015,2,4,Late,Late delivery
24532,Second Class,12/25/2015,12/28/2015,2,3,Late,Late delivery
44000,Second Class,10/4/2016,10/10/2016,2,6,Late,Late delivery
30472,Second Class,3/20/2016,3/23/2016,2,3,Late,Late delivery
72596,Second Class,11/25/2017,11/27/2017,2,2,No late,Shipping on time
75001,Second Class,12/30/2017,1/1/2018,2,2,No late,Shipping on time
74295,Second Class,12/20/2017,12/26/2017,2,6,Late,Late delivery
73486,Second Class,12/8/2017,12/10/2017,2,2,No late,Shipping on time
71670,Second Class,11/12/2017,11/18/2017,2,6,Late,Late delivery
72567,Second Class,11/25/2017,11/28/2017,2,3,Late,Late delivery
71645,Second Class,11/11/2017,11/17/2017,2,6,Late,Late delivery
74565,Second Class,12/24/2017,12/30/2017,2,6,Late,Late delivery
74338,Second Class,12/21/2017,12/25/2017,2,4,Late,Late delivery
74628,Second Class,12/25/2017,12/29/2017,2,4,Late,Late delivery
74537,Second Class,12/24/2017,12/27/2017,2,3,Late,Late delivery
72260,Second Class,11/20/2017,11/26/2017,2,6,Late,Late delivery
26244,Second Class,1/19/2016,1/24/2016,2,5,Late,Late delivery
72487,Second Class,11/24/2017,11/27/2017,2,3,Late,Late delivery
27876,Second Class,2/11/2016,2/13/2016,2,2,No late,Shipping on time
25172,Second Class,1/3/2016,1/6/2016,2,3,Late,Late delivery
29629,Second Class,3/8/2016,3/13/2016,2,5,Late,Late delivery
29021,Second Class,2/28/2016,3/1/2016,2,2,No late,Shipping on time
74926,Second Class,12/29/2017,12/31/2017,2,2,No late,Shipping on time
24564,Second Class,12/25/2015,12/30/2015,2,5,Late,Late delivery
26687,Second Class,1/25/2016,1/28/2016,2,3,Late,Late delivery
44861,Second Class,10/16/2016,10/18/2016,2,2,No late,Shipping on time
48181,Second Class,12/4/2016,12/6/2016,2,2,No late,Shipping on time
72374,Second Class,11/22/2017,11/27/2017,2,5,Late,Late delivery
74457,Second Class,12/22/2017,12/25/2017,2,3,Late,Late delivery
46763,Second Class,11/13/2016,11/17/2016,2,4,Late,Late delivery
73822,Second Class,12/13/2017,12/16/2017,2,3,Late,Late delivery
22010,Second Class,11/18/2015,11/24/2015,2,6,Late,Late delivery
43861,Second Class,10/2/2016,10/4/2016,2,2,No late,Shipping on time
23358,Second Class,12/7/2015,12/11/2015,2,4,Late,Late delivery
25247,Second Class,1/4/2016,1/7/2016,2,3,Late,Late delivery
73854,Second Class,12/14/2017,12/19/2017,2,5,Late,Late delivery
72529,Second Class,11/24/2017,11/29/2017,2,5,Late,Late delivery
74753,Second Class,12/27/2017,12/31/2017,2,4,Late,Late delivery
21177,Second Class,11/6/2015,11/9/2015,2,3,Late,Late delivery
74083,Second Class,12/17/2017,12/21/2017,2,4,Late,Late delivery
73850,Second Class,12/14/2017,12/20/2017,2,6,Late,Late delivery
26550,Second Class,1/23/2016,1/29/2016,2,6,Late,Late delivery
27606,Second Class,2/7/2016,2/9/2016,2,2,No late,Shipping on time
25174,Second Class,1/3/2016,1/8/2016,2,5,Late,Late delivery
74410,Second Class,12/22/2017,12/28/2017,2,6,Late,Late delivery
23112,Second Class,12/4/2015,12/7/2015,2,3,Late,Late delivery
22648,Second Class,11/27/2015,12/1/2015,2,4,Late,Late delivery
31098,Second Class,3/29/2016,4/2/2016,2,4,Late,Late delivery
23668,Second Class,12/12/2015,12/16/2015,2,4,Late,Late delivery
72398,Second Class,11/22/2017,11/26/2017,2,4,Late,Late delivery
74731,Second Class,12/26/2017,12/28/2017,2,2,No late,Shipping on time
48880,Second Class,12/14/2016,12/20/2016,2,6,Late,Late delivery
47088,Second Class,11/18/2016,11/22/2016,2,4,Late,Late delivery
41949,Second Class,9/4/2016,9/9/2016,2,5,Late,Late delivery
27765,Second Class,2/10/2016,2/16/2016,2,6,Late,Late delivery
23421,Second Class,12/8/2015,12/10/2015,2,2,No late,Shipping on time
20439,Second Class,10/26/2015,10/31/2015,2,5,Late,Late delivery
24831,Second Class,12/29/2015,12/31/2015,2,2,No late,Shipping on time
31240,Second Class,4/1/2016,4/7/2016,2,6,Late,Late delivery
26422,Second Class,1/21/2016,1/24/2016,2,3,Late,Late delivery
47451,Second Class,11/23/2016,11/25/2016,2,2,No late,Shipping on time
21542,Second Class,11/11/2015,11/14/2015,2,3,Late,Late delivery
22169,Second Class,11/20/2015,11/25/2015,2,5,Late,Late delivery
46392,Second Class,11/8/2016,11/11/2016,2,3,Late,Late delivery
30893,Second Class,3/26/2016,3/30/2016,2,4,Late,Late delivery
24543,Second Class,12/25/2015,12/29/2015,2,4,Late,Late delivery
46436,Second Class,11/8/2016,11/10/2016,2,2,No late,Shipping on time
46947,Second Class,11/16/2016,11/19/2016,2,3,Late,Late delivery
22030,Second Class,11/18/2015,11/24/2015,2,6,Late,Late delivery
72647,Second Class,11/26/2017,11/29/2017,2,3,Late,Late delivery
73630,Second Class,12/10/2017,12/16/2017,2,6,Late,Late delivery
73695,Second Class,12/11/2017,12/17/2017,2,6,Late,Late delivery
73568,Second Class,12/9/2017,12/13/2017,2,4,Late,Late delivery
73531,Second Class,12/9/2017,12/11/2017,2,2,No late,Shipping on time
74801,Second Class,12/27/2017,12/29/2017,2,2,No late,Shipping canceled
73880,Second Class,12/14/2017,12/20/2017,2,6,No late,Shipping canceled
30066,Second Class,3/14/2016,3/16/2016,2,2,No late,Shipping canceled
24637,Second Class,12/26/2015,12/29/2015,2,3,No late,Shipping canceled
71793,Second Class,11/13/2017,11/17/2017,2,4,No late,Shipping canceled
25820,Second Class,1/12/2016,1/18/2016,2,6,No late,Shipping canceled
74994,Second Class,12/30/2017,1/4/2018,2,5,No late,Shipping canceled
36333,Second Class,6/14/2016,6/18/2016,2,4,No late,Shipping canceled
33781,Second Class,5/8/2016,5/10/2016,2,2,No late,Shipping canceled
39572,Second Class,7/31/2016,8/3/2016,2,3,No late,Shipping canceled
39751,Second Class,8/3/2016,8/5/2016,2,2,No late,Shipping on time
39721,Second Class,8/2/2016,8/4/2016,2,2,No late,Shipping on time
32781,Second Class,4/23/2016,4/25/2016,2,2,No late,Shipping on time
37153,Second Class,6/26/2016,6/30/2016,2,4,Late,Late delivery
31962,Second Class,4/11/2016,4/14/2016,2,3,Late,Late delivery
34540,Second Class,5/19/2016,5/25/2016,2,6,Late,Late delivery
41133,Second Class,8/23/2016,8/27/2016,2,4,Late,Late delivery
36290,Second Class,6/13/2016,6/19/2016,2,6,Late,Late delivery
31472,Second Class,4/4/2016,4/7/2016,2,3,Late,Late delivery
32157,Second Class,4/14/2016,4/17/2016,2,3,Late,Late delivery
38384,Second Class,7/14/2016,7/19/2016,2,5,Late,Late delivery
32092,Second Class,4/13/2016,4/16/2016,2,3,Late,Late delivery
40234,Second Class,8/10/2016,8/15/2016,2,5,Late,Late delivery
39120,Second Class,7/25/2016,7/31/2016,2,6,Late,Late delivery
39587,Second Class,7/31/2016,8/3/2016,2,3,Late,Late delivery
32012,Second Class,4/12/2016,4/15/2016,2,3,Late,Late delivery
34752,Second Class,5/22/2016,5/25/2016,2,3,Late,Late delivery
38369,Second Class,7/14/2016,7/19/2016,2,5,Late,Late delivery
36050,Second Class,6/10/2016,6/16/2016,2,6,Late,Late delivery
40751,Second Class,8/17/2016,8/19/2016,2,2,No late,Shipping on time
41052,Second Class,8/22/2016,8/25/2016,2,3,Late,Late delivery
32378,Second Class,4/17/2016,4/21/2016,2,4,Late,Late delivery
33887,Second Class,5/9/2016,5/12/2016,2,3,Late,Late delivery
32815,Second Class,4/24/2016,4/30/2016,2,6,Late,Late delivery
41235,Second Class,8/24/2016,8/30/2016,2,6,Late,Late delivery
35752,Second Class,6/5/2016,6/8/2016,2,3,Late,Late delivery
35614,Second Class,6/3/2016,6/8/2016,2,5,Late,Late delivery
33248,Second Class,4/30/2016,5/4/2016,2,4,Late,Late delivery
34924,Second Class,5/24/2016,5/29/2016,2,5,Late,Late delivery
45346,Second Class,10/23/2016,10/25/2016,2,2,No late,Shipping on time
39651,Second Class,8/1/2016,8/3/2016,2,2,No late,Shipping on time
34716,Second Class,5/21/2016,5/23/2016,2,2,No late,Shipping on time
35864,Second Class,6/7/2016,6/12/2016,2,5,Late,Late delivery
36937,Second Class,6/23/2016,6/26/2016,2,3,Late,Late delivery
34658,Second Class,5/20/2016,5/24/2016,2,4,Late,Late delivery
40395,Second Class,8/12/2016,8/18/2016,2,6,Late,Late delivery
39367,Second Class,7/28/2016,7/31/2016,2,3,Late,Late delivery
35662,Second Class,6/4/2016,6/7/2016,2,3,Late,Late delivery
37188,Second Class,6/26/2016,6/30/2016,2,4,Late,Late delivery
36398,Second Class,6/15/2016,6/19/2016,2,4,Late,Late delivery
35871,Second Class,6/7/2016,6/9/2016,2,2,No late,Shipping on time
36103,Second Class,6/11/2016,6/15/2016,2,4,Late,Late delivery
37234,Second Class,6/27/2016,7/2/2016,2,5,No late,Shipping canceled
38378,Second Class,7/14/2016,7/18/2016,2,4,No late,Shipping canceled
37258,Second Class,6/27/2016,7/1/2016,2,4,No late,Shipping canceled
39453,Second Class,7/29/2016,8/2/2016,2,4,No late,Shipping canceled
33889,Second Class,5/9/2016,5/14/2016,2,5,No late,Shipping canceled
46211,Second Class,11/5/2016,11/7/2016,2,2,No late,Shipping canceled
50827,Second Class,1/11/2017,1/14/2017,2,3,Late,Late delivery
43418,Second Class,9/25/2016,9/29/2016,2,4,Late,Late delivery
12308,Second Class,6/29/2015,7/3/2015,2,4,No late,Shipping canceled
11547,Second Class,6/18/2015,6/21/2015,2,3,Late,Late delivery
41303,Second Class,8/25/2016,8/29/2016,2,4,Late,Late delivery
13948,Second Class,7/23/2015,7/27/2015,2,4,Late,Late delivery
64366,Second Class,7/28/2017,7/30/2017,2,2,No late,Shipping on time
68129,Second Class,9/21/2017,9/26/2017,2,5,Late,Late delivery
15964,Second Class,8/22/2015,8/27/2015,2,5,Late,Late delivery
17042,Second Class,9/6/2015,9/9/2015,2,3,Late,Late delivery
17693,Second Class,9/16/2015,9/20/2015,2,4,Late,Late delivery
13643,Second Class,7/19/2015,7/23/2015,2,4,Late,Late delivery
47145,Second Class,11/19/2016,11/25/2016,2,6,Late,Late delivery
12647,Second Class,7/4/2015,7/7/2015,2,3,No late,Shipping canceled
56320,Second Class,4/2/2017,4/8/2017,2,6,Late,Late delivery
57694,Second Class,4/22/2017,4/27/2017,2,5,Late,Late delivery
4068,Second Class,3/1/2015,3/5/2015,2,4,Late,Late delivery
1114,Second Class,1/17/2015,1/22/2015,2,5,Late,Late delivery
60761,Second Class,6/5/2017,6/7/2017,2,2,No late,Shipping on time
53094,Second Class,2/14/2017,2/19/2017,2,5,Late,Late delivery
5184,Second Class,3/17/2015,3/22/2015,2,5,Late,Late delivery
6491,Second Class,4/5/2015,4/7/2015,2,2,No late,Shipping on time
1259,Second Class,1/19/2015,1/24/2015,2,5,Late,Late delivery
57444,Second Class,4/18/2017,4/23/2017,2,5,Late,Late delivery
57256,Second Class,4/15/2017,4/17/2017,2,2,No late,Shipping on time
56106,Second Class,3/30/2017,4/1/2017,2,2,No late,Shipping on time
10249,Second Class,5/30/2015,6/4/2015,2,5,Late,Late delivery
55821,Second Class,3/25/2017,3/27/2017,2,2,No late,Shipping on time
61510,Second Class,6/16/2017,6/22/2017,2,6,Late,Late delivery
60449,Second Class,6/1/2017,6/6/2017,2,5,Late,Late delivery
8741,Second Class,5/8/2015,5/10/2015,2,2,No late,Shipping canceled
29227,Second Class,3/2/2016,3/5/2016,2,3,No late,Shipping canceled
22626,Second Class,11/27/2015,11/29/2015,2,2,No late,Shipping on time
31103,Second Class,3/30/2016,4/3/2016,2,4,Late,Late delivery
50748,Second Class,1/10/2017,1/14/2017,2,4,Late,Late delivery
26955,Second Class,1/29/2016,2/4/2016,2,6,Late,Late delivery
26699,Second Class,1/25/2016,1/30/2016,2,5,Late,Late delivery
27707,Second Class,2/9/2016,2/12/2016,2,3,Late,Late delivery
28044,Second Class,2/14/2016,2/19/2016,2,5,Late,Late delivery
23046,Second Class,12/3/2015,12/5/2015,2,2,No late,Shipping on time
30266,Second Class,3/17/2016,3/19/2016,2,2,No late,Shipping on time
43341,Second Class,9/24/2016,9/26/2016,2,2,No late,Shipping on time
22250,Second Class,11/21/2015,11/27/2015,2,6,Late,Late delivery
50764,Second Class,1/11/2017,1/16/2017,2,5,Late,Late delivery
27802,Second Class,2/10/2016,2/13/2016,2,3,No late,Shipping canceled
29630,Second Class,3/8/2016,3/14/2016,2,6,No late,Shipping canceled
38746,Second Class,7/19/2016,7/21/2016,2,2,No late,Shipping on time
35772,Second Class,6/6/2016,6/9/2016,2,3,Late,Late delivery
36947,Second Class,6/23/2016,6/26/2016,2,3,Late,Late delivery
32966,Second Class,4/26/2016,4/28/2016,2,2,No late,Shipping on time
32814,Second Class,4/23/2016,4/28/2016,2,5,Late,Late delivery
37729,Second Class,7/4/2016,7/9/2016,2,5,Late,Late delivery
46813,Second Class,11/14/2016,11/18/2016,2,4,Late,Late delivery
13849,Second Class,7/22/2015,7/27/2015,2,5,No late,Shipping canceled
13770,Second Class,7/20/2015,7/26/2015,2,6,No late,Shipping canceled
43119,Second Class,9/21/2016,9/26/2016,2,5,Late,Late delivery
66750,Second Class,9/1/2017,9/7/2017,2,6,Late,Late delivery
20011,Second Class,10/20/2015,10/22/2015,2,2,No late,Shipping on time
45732,Second Class,10/29/2016,11/1/2016,2,3,Late,Late delivery
14768,Second Class,8/4/2015,8/8/2015,2,4,Late,Late delivery
44769,Second Class,10/15/2016,10/20/2016,2,5,Late,Late delivery
17880,Second Class,9/18/2015,9/24/2015,2,6,Late,Late delivery
7060,Second Class,4/14/2015,4/20/2015,2,6,Late,Late delivery
7787,Second Class,4/24/2015,4/27/2015,2,3,Late,Late delivery
60374,Second Class,5/31/2017,6/5/2017,2,5,Late,Late delivery
915,Second Class,1/14/2015,1/20/2015,2,6,Late,Late delivery
54378,Second Class,3/4/2017,3/8/2017,2,4,Late,Late delivery
56263,Second Class,4/1/2017,4/5/2017,2,4,Late,Late delivery
58982,Second Class,5/10/2017,5/13/2017,2,3,Late,Late delivery
9436,Second Class,5/18/2015,5/20/2015,2,2,No late,Shipping on time
7649,Second Class,4/22/2015,4/27/2015,2,5,Late,Late delivery
6489,Second Class,4/5/2015,4/10/2015,2,5,Late,Late delivery
5185,Second Class,3/17/2015,3/23/2015,2,6,No late,Shipping canceled
30177,Second Class,3/16/2016,3/19/2016,2,3,No late,Shipping canceled
27736,Second Class,2/9/2016,2/11/2016,2,2,No late,Shipping on time
23995,Second Class,12/17/2015,12/23/2015,2,6,Late,Late delivery
30590,Second Class,3/22/2016,3/28/2016,2,6,Late,Late delivery
21711,Second Class,11/13/2015,11/15/2015,2,2,No late,Shipping on time
